REF_DATE,GEO,DGUID,Age,Gender,Statistics,Total,Non_Immigrants,Immigrants,Recent_Immigrants_2016_2021,Non_Permanent_Residents
2021,"Bathurst (CA), N.B.",2021S0504328,25 to 54 years,Men+,2021 Counts,5090.0,4810.0,160.0,90.0,115.0
2021,"Bathurst (CA), N.B.",2021S0504328,25 to 54 years,Women+,2021 Counts,5200.0,4960.0,195.0,55.0,40.0
2021,"Bathurst (CA), N.B.",2021S0504328,25 to 34 years,Total - Gender,2021 Counts,2960.0,2745.0,75.0,60.0,140.0
2021,"Bathurst (CA), N.B.",2021S0504328,25 to 34 years,Men+,2021 Counts,1575.0,1425.0,45.0,40.0,100.0
2021,"Bathurst (CA), N.B.",2021S0504328,25 to 34 years,Women+,2021 Counts,1380.0,1320.0,25.0,25.0,35.0
2021,"Bathurst (CA), N.B.",2021S0504328,35 to 44 years,Total - Gender,2021 Counts,3240.0,3085.0,140.0,70.0,15.0
2021,"Bathurst (CA), N.B.",2021S0504328,35 to 44 years,Men+,2021 Counts,1580.0,1515.0,60.0,35.0,10.0
2021,"Bathurst (CA), N.B.",2021S0504328,35 to 44 years,Women+,2021 Counts,1655.0,1565.0,85.0,30.0,10.0
2021,"Bathurst (CA), N.B.",2021S0504328,45 to 54 years,Total - Gender,2021 Counts,4090.0,3945.0,140.0,20.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,45 to 54 years,Men+,2021 Counts,1935.0,1875.0,55.0,15.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,45 to 54 years,Women+,2021 Counts,2160.0,2075.0,85.0,0.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,55 to 64 years,Total - Gender,2021 Counts,5620.0,5495.0,120.0,10.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,55 to 64 years,Men+,2021 Counts,2750.0,2685.0,60.0,0.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,55 to 64 years,Women+,2021 Counts,2870.0,2810.0,55.0,10.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,65 years and over,Total - Gender,2021 Counts,8385.0,8220.0,155.0,0.0,10.0
2021,"Bathurst (CA), N.B.",2021S0504328,65 years and over,Men+,2021 Counts,4040.0,3940.0,95.0,0.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,65 years and over,Women+,2021 Counts,4350.0,4280.0,60.0,0.0,10.0
2021,"Bathurst (CA), N.B.",2021S0504328,65 to 74 years,Total - Gender,2021 Counts,5145.0,5060.0,80.0,0.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,65 to 74 years,Men+,2021 Counts,2505.0,2460.0,50.0,0.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,65 to 74 years,Women+,2021 Counts,2635.0,2605.0,30.0,0.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,75 years and over,Total - Gender,2021 Counts,3240.0,3155.0,80.0,0.0,10.0
2021,"Bathurst (CA), N.B.",2021S0504328,75 years and over,Men+,2021 Counts,1530.0,1480.0,45.0,0.0,0.0
2021,"Bathurst (CA), N.B.",2021S0504328,75 years and over,Women+,2021 Counts,1710.0,1670.0,35.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,Total - Age,Total - Gender,2021 Counts,12655.0,12290.0,290.0,85.0,75.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,Total - Age,Men+,2021 Counts,6200.0,5980.0,180.0,65.0,40.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,Total - Age,Women+,2021 Counts,6455.0,6310.0,110.0,25.0,35.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,0 to 14 years,Total - Gender,2021 Counts,1545.0,1530.0,15.0,10.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,0 to 14 years,Men+,2021 Counts,790.0,775.0,15.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,0 to 14 years,Women+,2021 Counts,760.0,755.0,0.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,15 years and over,Total - Gender,2021 Counts,11105.0,10755.0,275.0,80.0,75.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,15 years and over,Men+,2021 Counts,5415.0,5205.0,165.0,60.0,40.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,15 years and over,Women+,2021 Counts,5695.0,5550.0,105.0,20.0,35.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,15 to 24 years,Total - Gender,2021 Counts,1215.0,1175.0,35.0,25.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,15 to 24 years,Men+,2021 Counts,645.0,615.0,20.0,20.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,15 to 24 years,Women+,2021 Counts,575.0,560.0,15.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,15 to 19 years,Total - Gender,2021 Counts,665.0,660.0,0.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,15 to 19 years,Men+,2021 Counts,355.0,355.0,0.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,15 to 19 years,Women+,2021 Counts,310.0,310.0,0.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,20 to 24 years,Total - Gender,2021 Counts,550.0,515.0,25.0,25.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,20 to 24 years,Men+,2021 Counts,290.0,260.0,20.0,20.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,20 to 24 years,Women+,2021 Counts,260.0,250.0,0.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,25 to 64 years,Total - Gender,2021 Counts,6620.0,6385.0,160.0,50.0,70.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,25 to 64 years,Men+,2021 Counts,3190.0,3050.0,100.0,40.0,35.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,25 to 64 years,Women+,2021 Counts,3425.0,3335.0,60.0,15.0,35.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,25 to 54 years,Total - Gender,2021 Counts,4045.0,3860.0,115.0,50.0,70.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,25 to 54 years,Men+,2021 Counts,1950.0,1845.0,70.0,40.0,35.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,25 to 54 years,Women+,2021 Counts,2095.0,2015.0,45.0,15.0,35.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,25 to 34 years,Total - Gender,2021 Counts,1240.0,1135.0,45.0,35.0,65.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,25 to 34 years,Men+,2021 Counts,605.0,545.0,30.0,25.0,30.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,25 to 34 years,Women+,2021 Counts,630.0,585.0,15.0,10.0,30.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,35 to 44 years,Total - Gender,2021 Counts,1285.0,1225.0,45.0,10.0,10.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,35 to 44 years,Men+,2021 Counts,605.0,570.0,30.0,10.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,35 to 44 years,Women+,2021 Counts,685.0,660.0,20.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,45 to 54 years,Total - Gender,2021 Counts,1520.0,1495.0,25.0,10.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,45 to 54 years,Men+,2021 Counts,740.0,730.0,10.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,45 to 54 years,Women+,2021 Counts,780.0,765.0,15.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,55 to 64 years,Total - Gender,2021 Counts,2575.0,2530.0,45.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,55 to 64 years,Men+,2021 Counts,1240.0,1210.0,30.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,55 to 64 years,Women+,2021 Counts,1335.0,1320.0,15.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,65 years and over,Total - Gender,2021 Counts,3275.0,3195.0,75.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,65 years and over,Men+,2021 Counts,1580.0,1535.0,45.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,65 years and over,Women+,2021 Counts,1695.0,1660.0,40.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,65 to 74 years,Total - Gender,2021 Counts,2080.0,2060.0,25.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,65 to 74 years,Men+,2021 Counts,1080.0,1065.0,15.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,65 to 74 years,Women+,2021 Counts,1005.0,1000.0,10.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,75 years and over,Total - Gender,2021 Counts,1190.0,1135.0,55.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,75 years and over,Men+,2021 Counts,505.0,470.0,30.0,0.0,0.0
2021,"Campbellton (CA), N.B./Que.",2021S0504330,75 years and over,Women+,2021 Counts,685.0,660.0,25.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,Total - Age,Total - Gender,2021 Counts,11335.0,10980.0,275.0,85.0,75.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,Total - Age,Men+,2021 Counts,5540.0,5325.0,175.0,65.0,40.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,Total - Age,Women+,2021 Counts,5795.0,5650.0,105.0,25.0,35.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,0 to 14 years,Total - Gender,2021 Counts,1350.0,1335.0,15.0,10.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,0 to 14 years,Men+,2021 Counts,675.0,665.0,15.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,0 to 14 years,Women+,2021 Counts,670.0,670.0,0.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,15 years and over,Total - Gender,2021 Counts,9985.0,9645.0,260.0,80.0,75.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,15 years and over,Men+,2021 Counts,4865.0,4665.0,160.0,60.0,40.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,15 years and over,Women+,2021 Counts,5120.0,4985.0,100.0,20.0,35.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,15 to 24 years,Total - Gender,2021 Counts,1120.0,1080.0,35.0,25.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,15 to 24 years,Men+,2021 Counts,590.0,560.0,20.0,20.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,15 to 24 years,Women+,2021 Counts,525.0,515.0,15.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,15 to 19 years,Total - Gender,2021 Counts,620.0,610.0,0.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,15 to 19 years,Men+,2021 Counts,325.0,325.0,0.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,15 to 19 years,Women+,2021 Counts,290.0,285.0,0.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,20 to 24 years,Total - Gender,2021 Counts,505.0,465.0,25.0,25.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,20 to 24 years,Men+,2021 Counts,265.0,235.0,20.0,20.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,20 to 24 years,Women+,2021 Counts,240.0,230.0,0.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,25 to 64 years,Total - Gender,2021 Counts,5930.0,5705.0,155.0,50.0,70.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,25 to 64 years,Men+,2021 Counts,2850.0,2720.0,95.0,40.0,35.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,25 to 64 years,Women+,2021 Counts,3080.0,2985.0,55.0,15.0,35.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,25 to 54 years,Total - Gender,2021 Counts,3605.0,3420.0,115.0,50.0,70.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,25 to 54 years,Men+,2021 Counts,1735.0,1630.0,70.0,40.0,35.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,25 to 54 years,Women+,2021 Counts,1870.0,1795.0,45.0,15.0,35.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,25 to 34 years,Total - Gender,2021 Counts,1135.0,1030.0,45.0,35.0,65.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,25 to 34 years,Men+,2021 Counts,545.0,485.0,30.0,25.0,30.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,25 to 34 years,Women+,2021 Counts,590.0,540.0,15.0,10.0,30.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,35 to 44 years,Total - Gender,2021 Counts,1130.0,1075.0,45.0,10.0,10.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,35 to 44 years,Men+,2021 Counts,535.0,500.0,30.0,10.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,35 to 44 years,Women+,2021 Counts,595.0,575.0,20.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,45 to 54 years,Total - Gender,2021 Counts,1345.0,1320.0,20.0,10.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,45 to 54 years,Men+,2021 Counts,660.0,650.0,10.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,45 to 54 years,Women+,2021 Counts,685.0,675.0,10.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,55 to 64 years,Total - Gender,2021 Counts,2325.0,2280.0,40.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,55 to 64 years,Men+,2021 Counts,1115.0,1090.0,30.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,55 to 64 years,Women+,2021 Counts,1205.0,1195.0,15.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,65 years and over,Total - Gender,2021 Counts,2935.0,2865.0,75.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,65 years and over,Men+,2021 Counts,1420.0,1380.0,40.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,65 years and over,Women+,2021 Counts,1515.0,1480.0,40.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,65 to 74 years,Total - Gender,2021 Counts,1830.0,1805.0,25.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,65 to 74 years,Men+,2021 Counts,950.0,930.0,15.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,65 to 74 years,Women+,2021 Counts,875.0,870.0,10.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,75 years and over,Total - Gender,2021 Counts,1110.0,1055.0,50.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,75 years and over,Men+,2021 Counts,470.0,450.0,20.0,0.0,0.0
2021,"Campbellton (New Brunswick part) (CA), N.B.",2021S050613330,75 years and over,Women+,2021 Counts,640.0,610.0,25.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,Total - Age,Total - Gender,2021 Counts,1320.0,1305.0,10.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,Total - Age,Men+,2021 Counts,660.0,650.0,10.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,Total - Age,Women+,2021 Counts,660.0,655.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,0 to 14 years,Total - Gender,2021 Counts,200.0,200.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,0 to 14 years,Men+,2021 Counts,115.0,115.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,0 to 14 years,Women+,2021 Counts,85.0,85.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,15 years and over,Total - Gender,2021 Counts,1120.0,1110.0,10.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,15 years and over,Men+,2021 Counts,550.0,535.0,10.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,15 years and over,Women+,2021 Counts,575.0,570.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,15 to 24 years,Total - Gender,2021 Counts,95.0,95.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,15 to 24 years,Men+,2021 Counts,50.0,50.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,15 to 24 years,Women+,2021 Counts,50.0,50.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,15 to 19 years,Total - Gender,2021 Counts,50.0,50.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,15 to 19 years,Men+,2021 Counts,25.0,25.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,15 to 19 years,Women+,2021 Counts,25.0,25.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,20 to 24 years,Total - Gender,2021 Counts,50.0,50.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,20 to 24 years,Men+,2021 Counts,25.0,25.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,20 to 24 years,Women+,2021 Counts,25.0,25.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,25 to 64 years,Total - Gender,2021 Counts,690.0,680.0,10.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,25 to 64 years,Men+,2021 Counts,340.0,330.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,25 to 64 years,Women+,2021 Counts,350.0,345.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,25 to 54 years,Total - Gender,2021 Counts,440.0,435.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,25 to 54 years,Men+,2021 Counts,215.0,215.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,25 to 54 years,Women+,2021 Counts,220.0,215.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,25 to 34 years,Total - Gender,2021 Counts,105.0,105.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,25 to 34 years,Men+,2021 Counts,65.0,65.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,25 to 34 years,Women+,2021 Counts,40.0,40.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,35 to 44 years,Total - Gender,2021 Counts,155.0,155.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,35 to 44 years,Men+,2021 Counts,70.0,70.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,35 to 44 years,Women+,2021 Counts,85.0,85.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,45 to 54 years,Total - Gender,2021 Counts,180.0,175.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,45 to 54 years,Men+,2021 Counts,80.0,80.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,45 to 54 years,Women+,2021 Counts,100.0,95.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,55 to 64 years,Total - Gender,2021 Counts,250.0,250.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,55 to 64 years,Men+,2021 Counts,120.0,120.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,55 to 64 years,Women+,2021 Counts,125.0,125.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,65 years and over,Total - Gender,2021 Counts,340.0,330.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,65 years and over,Men+,2021 Counts,160.0,155.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,65 years and over,Women+,2021 Counts,180.0,180.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,65 to 74 years,Total - Gender,2021 Counts,255.0,255.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,65 to 74 years,Men+,2021 Counts,130.0,130.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,65 to 74 years,Women+,2021 Counts,130.0,130.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,75 years and over,Total - Gender,2021 Counts,80.0,75.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,75 years and over,Men+,2021 Counts,30.0,25.0,0.0,0.0,0.0
2021,"Campbellton (Quebec part) (CA), Que.",2021S050624330,75 years and over,Women+,2021 Counts,45.0,45.0,0.0,0.0,0.0
2021,"Edmundston (CA), N.B.",2021S0504335,Total - Age,Total - Gender,2021 Counts,20925.0,19915.0,715.0,245.0,300.0
2021,"Edmundston (CA), N.B.",2021S0504335,Total - Age,Men+,2021 Counts,10215.0,9700.0,325.0,130.0,190.0
2021,"Edmundston (CA), N.B.",2021S0504335,Total - Age,Women+,2021 Counts,10710.0,10210.0,390.0,115.0,105.0
2021,"Edmundston (CA), N.B.",2021S0504335,0 to 14 years,Total - Gender,2021 Counts,2560.0,2475.0,75.0,70.0,10.0
2021,"Edmundston (CA), N.B.",2021S0504335,0 to 14 years,Men+,2021 Counts,1275.0,1225.0,40.0,40.0,10.0
2021,"Edmundston (CA), N.B.",2021S0504335,0 to 14 years,Women+,2021 Counts,1290.0,1255.0,35.0,30.0,0.0
2021,"Edmundston (CA), N.B.",2021S0504335,15 years and over,Total - Gender,2021 Counts,18365.0,17435.0,640.0,180.0,285.0
2021,"Edmundston (CA), N.B.",2021S0504335,15 years and over,Men+,2021 Counts,8945.0,8480.0,285.0,90.0,185.0
2021,"Edmundston (CA), N.B.",2021S0504335,15 years and over,Women+,2021 Counts,9420.0,8955.0,350.0,85.0,105.0
2021,"Edmundston (CA), N.B.",2021S0504335,15 to 24 years,Total - Gender,2021 Counts,1885.0,1750.0,40.0,25.0,90.0
2021,"Edmundston (CA), N.B.",2021S0504335,15 to 24 years,Men+,2021 Counts,970.0,900.0,15.0,0.0,55.0
2021,"Edmundston (CA), N.B.",2021S0504335,15 to 24 years,Women+,2021 Counts,910.0,850.0,25.0,20.0,35.0
2021,"Edmundston (CA), N.B.",2021S0504335,15 to 19 years,Total - Gender,2021 Counts,955.0,905.0,40.0,25.0,15.0
2021,"Edmundston (CA), N.B.",2021S0504335,15 to 19 years,Men+,2021 Counts,500.0,485.0,10.0,0.0,0.0
2021,"Edmundston (CA), N.B.",2021S0504335,15 to 19 years,Women+,2021 Counts,455.0,420.0,25.0,20.0,10.0
2021,"Edmundston (CA), N.B.",2021S0504335,20 to 24 years,Total - Gender,2021 Counts,925.0,845.0,0.0,0.0,80.0
2021,"Edmundston (CA), N.B.",2021S0504335,20 to 24 years,Men+,2021 Counts,470.0,415.0,0.0,0.0,50.0
2021,"Edmundston (CA), N.B.",2021S0504335,20 to 24 years,Women+,2021 Counts,450.0,425.0,0.0,0.0,25.0
2021,"Edmundston (CA), N.B.",2021S0504335,25 to 64 years,Total - Gender,2021 Counts,10985.0,10385.0,415.0,140.0,185.0
2021,"Edmundston (CA), N.B.",2021S0504335,25 to 64 years,Men+,2021 Counts,5440.0,5105.0,215.0,75.0,120.0
2021,"Edmundston (CA), N.B.",2021S0504335,25 to 64 years,Women+,2021 Counts,5545.0,5275.0,195.0,70.0,70.0
2021,"Edmundston (CA), N.B.",2021S0504335,25 to 54 years,Total - Gender,2021 Counts,7035.0,6530.0,330.0,140.0,175.0
2021,"Edmundston (CA), N.B.",2021S0504335,25 to 54 years,Men+,2021 Counts,3545.0,3265.0,165.0,75.0,115.0
2021,"Edmundston (CA), N.B.",2021S0504335,25 to 54 years,Women+,2021 Counts,3490.0,3265.0,160.0,70.0,65.0
2021,"Edmundston (CA), N.B.",2021S0504335,25 to 34 years,Total - Gender,2021 Counts,2045.0,1840.0,95.0,65.0,110.0
2021,"Edmundston (CA), N.B.",2021S0504335,25 to 34 years,Men+,2021 Counts,1065.0,950.0,45.0,30.0,70.0
2021,"Edmundston (CA), N.B.",2021S0504335,25 to 34 years,Women+,2021 Counts,980.0,890.0,45.0,35.0,40.0
2021,"Edmundston (CA), N.B.",2021S0504335,35 to 44 years,Total - Gender,2021 Counts,2300.0,2155.0,100.0,55.0,45.0
2021,"Edmundston (CA), N.B.",2021S0504335,35 to 44 years,Men+,2021 Counts,1165.0,1090.0,45.0,35.0,30.0
2021,"Edmundston (CA), N.B.",2021S0504335,35 to 44 years,Women+,2021 Counts,1135.0,1065.0,55.0,20.0,15.0
2021,"Edmundston (CA), N.B.",2021S0504335,45 to 54 years,Total - Gender,2021 Counts,2690.0,2530.0,135.0,25.0,20.0
2021,"Edmundston (CA), N.B.",2021S0504335,45 to 54 years,Men+,2021 Counts,1315.0,1225.0,75.0,10.0,15.0
2021,"Edmundston (CA), N.B.",2021S0504335,45 to 54 years,Women+,2021 Counts,1380.0,1305.0,60.0,10.0,10.0
2021,"Edmundston (CA), N.B.",2021S0504335,55 to 64 years,Total - Gender,2021 Counts,3950.0,3855.0,85.0,0.0,10.0
